id,title,status,date,purpose,method,country_code,description,organizations,target,link,enforcement_details,revision
5f2424c48b2cdb4c66975dd3,Russia considering an app for migrant workers,announced,,Travel authorization,App,RU,"According to HRW: “The reports said the app would contain, among other things, a migrant worker’s detailed biometric data, “health status,” and information on their police record. It is not clear from reports what ‘health status’ would include, nor was it clear what biometric information would be used — though in Russia this information could refer to height, weight, hair color, fingerprints, DNA analysis, retina images, facial recognition (photos and videos), and voice samples. Furthermore, the app would apparently note the person’s “social trustworthiness” rating. What a “social trustworthiness” rating is, what indicators are used to assign it or what it might be used for can only be speculated about at present, but it was suggested that refusal to install the app would result in a lowered rating.”",Ministry of Internal Affairs of Russia,general_public,https://ria.ru/20200529/1572150359.html,,4
5f2424c48b2cdb4c66975dd6,FWMOMCare: government self-assessment app for migrant workers,launched,,"Epidemiology, Self-diagnosis","Bluetooth, Self-assessment, Symptom checker",SG,"App developed for Work Permit and S-Pass holders to record temperatures twice daily and indicate any symptoms. If the worker reports any symptoms, the app will prompt him to seek medical assistance. A doctor will also be alerted and will contact the worker within 30 minutes to provide a teleconsultation.",Ministry of Manpower,general_public,https://www.mom.gov.sg/newsroom/press-releases/2020/0527-new-resources-to-provide-better-care-for-migrant-workers,"Government website says: “Employers should encourage all their Work Permit and S-Pass holders to download the “FWMOMCare” mobile app and register themselves as users.”

Mandatory for migrant workers, according to Privacy International (https://privacyinternational.org/examples/3890/singapore-contact-tracing-app-made-mandatory-migrant-workers)",3
5f2424c48b2cdb4c66975dd8,Coronavirus self-assessment mobile app launched for Tajikistan,launched,,Self-diagnosis,"Self-assessment, Symptom checker",TJ,,,general_public,https://www.akdn.org/media/coronavirus-self-assessment-mobile-app-launched-tajikistan,,1
5f2424c48b2cdb4c66975dda,"Turkey's ""Life Fits in the Home"" self-assessment app",launched,,Self-diagnosis,"Bluetooth, Self-assessment, Symptom checker",TR,,,general_public,https://www.washingtonpost.com/world/cellphone-monitoring-is-spreading-with-the-coronavirus-so-is-an-uneasy-tolerance-of-surveillance/2020/05/02/56f14466-7b55-11ea-a311-adb1344719a9_story.html,,1
5f2424c48b2cdb4c66975ddd,Turkey's Hayat Eve Sığar app,launched,2020-04-18,Contact tracing,"Bluetooth, GPS, Self-assessment, Symptom checker",TR,,,general_public,https://www.turkishairlines.com/en-gb/announcements/coronavirus-outbreak/hes-code/,,2
5f2424c48b2cdb4c66975dde,Turkey tracking people over 65,launched,,Quarantine enforcement,Telecom data,TR,Cell phone location data used for quarantine enforcemnt,,general_public,https://www.washingtonpost.com/world/cellphone-monitoring-is-spreading-with-the-coronavirus-so-is-an-uneasy-tolerance-of-surveillance/2020/05/02/56f14466-7b55-11ea-a311-adb1344719a9_story.html,Mandatory,2
5f2424c48b2cdb4c66975de1,Bohol (Philippines) QR code contact tracing system,launched,2020-07-08,Contact tracing,"QR code, Smartphone",PH,The Philippines' Bohol Island has started to use QR codes to help with contact tracing,,general_public,https://mb.com.ph/2020/07/08/bohol-launches-contact-tracing-card-for-every-household/,,3
5f2424c48b2cdb4c66975de2,Covidom: French monitoring app for Covid patients,launched,2020-03-10,Self-diagnosis,"App, Smartphone, Symptom checker",FR,An app to monitor patients infected with Covid and allow real-time monitoring according to the app store developed by a University Hospital in Paris,Assistance Publique-Hopitaux de Paris,medical_institutions,https://apps.apple.com/fr/app/id1501889139,Voluntary,1
5f2424c48b2cdb4c66975de7,DELETE: Belgium adopts mobile tracking to limit beach crowds,launched,,Social distancing enforcement,Telecom data,BE,Belgium has set up a new system to track mobile phones in order to limit crowding of seaside resorts and beaches,,general_public,https://uk.reuters.com/article/uk-health-coronavirus-belgium-beach/belgium-adopts-mobile-tracking-to-limit-beach-crowds-idUKKBN23X24U,,4
5f2424c48b2cdb4c66975de8,Coronalert: Belgium contact tracing app to launch Sept 28,launched,2020-09-30,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",BE,"Downloadable via iOS or Android, Coronalert works with green and red screens. A green screen means that the user has a low risk and has not had any high-risk contacts. Otherwise, the application will display a red screen."," Food Chain Safety and Environment, Apple, Devside, Google, Ixor, The FPS Public Health",general_public,https://www.brusselstimes.com/news/belgium-all-news/130798/launch-of-belgian-coronavirus-tracing-app-delayed/,Voluntary,3
5f2424c48b2cdb4c66975dea,DetectNow: A website that can detect if your cough has coronavirus,inactive,,Self-diagnosis,"AI, Cough detection, Symptom checker, Website",CH,"Uses recording of users’ coughs to predict how likely it is they have Covid. Uses machine learning to understand patterns in the cough sounds that humans cannot collect, according to the founder. Still in development",,general_public,https://detect-now.org/,Voluntary,5
5f2424c48b2cdb4c66975ded,Czech smart quarantine system,launched,2020-04-20,"Quarantine enforcement, Contact tracing","Financial data, Telecom data",CZ,Contact tracing teams will track infected - and potentially infected - people by using location data from mobile operators and data on bank card transactions.,"O2, T-Mobile, Vodafone",general_public,https://www.reuters.com/article/us-health-coronavirus-czech-strategy/czechs-hope-targeted-smart-quarantine-plan-will-let-them-lift-blanket-restrictions-idUSKCN21R1XS,,1
5f2424c48b2cdb4c66975df0,Estonia asks telcos for location data,launched,,Mobility tracking,Telecom data,EE,Estonia asked telecom operators for customer data to analyze how people's movements have changed during lockdown,"Elisa, Statistics Department, Tele2, Telia",general_public,https://digi.geenius.ee/rubriik/uudis/riik-tahab-mobiiltelefonide-kaudu-analuusida-koroonaviiruse-levikut/,,2
5f2424c48b2cdb4c66975df3,COVID-19.EUS: Basque Government self assessment tool,launched,2020-03-29,Self-diagnosis,"App, Smartphone, Symptom checker",ES,Basque government launches self-assessment app,"EricTel, Osakidetza",general_public,https://www.euskadi.eus/koronabirusa-app-covid-eus/web01-a2korona/eu/,Voluntary,3
5f2424c48b2cdb4c66975df4,Spanish self assessment app serving five autonomous regions,launched,2020-04-16,Self-diagnosis,"App, Smartphone, Symptom checker",ES,"Spanish government self assessment app in collaboration with Cantabria, Castile-La Mancha, Extremadura, Balearic Islands and the Region of Murcia.",Ministerio de Asuntos Económicos y Transf. Digital,general_public,https://asistencia.covid19.gob.es/,Voluntary,3
5f2424c48b2cdb4c66975df5,Canary Islands considers immunity passport to reopen tourism,announced,,Proof of immunity,"Health monitoring, Immunity passport",ES,"After considering a digital health passport before Summer 2020, the Canary Islands government is once again studying an immunity passport. According to the newspaper El Diario, the Regional Government Tourism Council has submitted a query to the Health Department about this certificate to assess its viability as an accelerator of the sector. "," Canary Island tourism ministry, World Health Organisation",general_public,https://www.eldiario.es/canariasahora/sociedad/canarias-valora-pasaporte-vacunacion-plagado-dudas-relanzar-turismo_1_7243015.html,,2
5f2424c48b2cdb4c66975df6,Eight telecoms providers agree to share mobile phone location data with the European Commission,launched,,Mobility tracking,Telecom data,,"According to Reuters, the Commission will use anonymised and aggregated mobile phone location data to coordinate measures tracking the spread of the virus.","A1 Telekom Austria, Deutsche Telekom, European Commission, Orange, Telecom Italia, Telefonica, Telenor, Telia, Vodafone",general_public,https://www.reuters.com/article/us-health-coronavirus-telecoms-eu/vodafone-deutsche-telekom-6-other-telcos-to-help-eu-track-virus-idUSKBN21C36G,,3
5f2424c48b2cdb4c66975df8,Orange sharing telecom data in France,launched,,Mobility tracking,Telecom data,FR,"Orange sharing aggregated and anonymised location data with Inserm, the French National Institute of Health and Medical Research.","French National Institute of Health and Medical Research, Orange",general_public,https://techcrunch.com/2020/03/27/telco-metadata-grab-is-for-modelling-covid-19-spread-not-tracking-citizens-says-ec/,Non-consensual,2
5f2424c48b2cdb4c66975dfa,Maladie Coronavirus: French symptom checker app,launched,2020-03-17,Self-diagnosis,"App, Smartphone, Symptom checker",FR,Symptom checker app,"De Gaulle Fleurance and Associates, Docaposte, Kelindi, Trendy",general_public,https://maladiecoronavirus.fr/,Voluntary,1
5f2424c48b2cdb4c66975dfb,French government symptom checker,launched,2020-03-24,Self-diagnosis,"App, Smartphone, Symptom checker",FR,Government's symptom checker and self-assessment tool,Ministry of Solidarity and Health,general_public,https://www.gouvernement.fr/info-coronavirus/orientation-medicale,Voluntary,1
5f2424c48b2cdb4c66975dfc,UK considering using EE telecom data to track lockdown compliance,announced,2020-03-19,Mobility tracking,Telecom data,GB,"BT, owner of UK mobile operator EE, is in talks with the government about using its phone location and usage data to monitor whether coronavirus limitation measures such as asking the public to stay at home are working.",BT,general_public,https://www.theguardian.com/world/2020/mar/19/plan-phone-location-data-assist-uk-coronavirus-effort,,4
5f2424c48b2cdb4c66975dfd,"UK using O2 telecom data to track aggregated movement data, particularly in London",launched,,Mobility tracking,Telecom data,GB,Telco providing anonymous smartphone location data so government can assess whether people are following social distancing guidelines,O2,general_public,https://news.sky.com/story/coronavirus-government-using-mobile-location-data-to-tackle-outbreak-11960050,,4
5f2424c48b2cdb4c66975e06,Thermavis launch AI-powered thermal scanner for workplaces,launched,,"Social control (workers/students), Medical diagnostics","AI, Fever detection, Health monitoring, Thermal imaging",GB,"The non-intrusive scanner can accurately read the body temperature of up to six people at once with an accuracy of 0.5 degrees centigrade. The scanner can be used to help protect workers from COVID-19 by remotely detecting individuals with an elevated body temperature, one of the primary symptoms of the disease.",Thermavis,corporate,https://www.mobihealthnews.com/news/europe/thermavis-launch-thermal-scanner-after-3m-investment,,2
